id,Name,Short_country_name,Full_country_name,P1,P2,P3,P4,P5,P6,Points,Rank,Year,Achievement
19601,In Sung Na,USA,United States of America,7,7,3,7,1,0,25,53,2010,Silver medal
18003,Miguel Maurizio,ARG,Argentina,7,7,0,7,3,0,24,60,2010,Silver medal
18349,Thomas Budzinski,FRA,France,7,7,1,7,0,2,24,60,2010,Silver medal
17624,Jean-François Martin,FRA,France,7,7,3,7,0,0,24,60,2010,Silver medal
19550,Kai Wang,TWN,Taiwan,7,7,1,7,2,0,24,60,2010,Silver medal
19209,Kiho Park,AUS,Australia,7,7,0,7,2,0,23,64,2010,Silver medal
19663,Aleksandar Makelov,BGR,Bulgaria,7,7,1,7,1,0,23,64,2010,Silver medal
17890,Lasha Lakirbaia,GEO,Georgia,7,7,2,7,0,0,23,64,2010,Silver medal
19432,Florian Schweiger,GER,Germany,7,7,0,7,2,0,23,64,2010,Silver medal
17331,Ping Ngai Chung,HKG,Hong Kong,7,7,1,7,0,1,23,64,2010,Silver medal
19671,Hesameddin Rajabzadeh,IRN,Islamic Republic of Iran,7,7,1,7,1,0,23,64,2010,Silver medal
17578,Luka Milićević,SRB,Serbia,6,7,3,7,0,0,23,64,2010,Silver medal
18629,Yao Chen Ivan Loh,SGP,Singapore,7,2,0,7,7,0,23,64,2010,Silver medal
17719,Moisés Herradón Cueto,ESP,Spain,7,1,0,7,7,1,23,64,2010,Silver medal
18766,Thanard Kurutach,THA,Thailand,7,7,1,7,1,0,23,64,2010,Silver medal
19569,Wijit Yangjit,THA,Thailand,7,7,1,7,1,0,23,64,2010,Silver medal
19603,Allen Yuan,USA,United States of America,7,7,0,7,2,0,23,64,2010,Silver medal
18702,Stacey Wing Chee Law,AUS,Australia,7,7,0,7,1,0,22,76,2010,Silver medal
18776,Palina Khudziakova,BLR,Belarus,7,7,1,7,0,0,22,76,2010,Silver medal
18754,Marcelo Tadeu de Sá Oliveira Sales,BRA,Brazil,7,7,1,7,0,0,22,76,2010,Silver medal
18309,Matko Ljulj,HRV,Croatia,7,7,0,7,1,0,22,76,2010,Silver medal
19530,Diane Gallois-Wong,FRA,France,6,7,0,7,2,0,22,76,2010,Silver medal
19597,Fabian Gundlach,GER,Germany,7,7,0,7,1,0,22,76,2010,Silver medal
18896,Akashnil Dutta,IND,India,7,7,0,7,0,1,22,76,2010,Silver medal
19619,Morteza Ashraphijuo,IRN,Islamic Republic of Iran,7,7,1,7,0,0,22,76,2010,Silver medal
18910,Fabio Bioletto,ITA,Italy,7,7,1,7,0,0,22,76,2010,Silver medal
15604,Andrea Fogari,ITA,Italy,5,7,1,7,0,2,22,76,2010,Silver medal
18913,Giovanni Paolini,ITA,Italy,7,1,0,7,7,0,22,76,2010,Silver medal
19242,Takuma Kitamura,JPN,Japan,7,7,1,7,0,0,22,76,2010,Silver medal
19243,Hiroki Koshiyama,JPN,Japan,7,7,0,7,0,1,22,76,2010,Silver medal
19457,Rauan Rakhmet,KAZ,Kazakhstan,7,7,0,7,1,0,22,76,2010,Silver medal
18522,Azamat Askarov,KGZ,Kyrgyzstan,7,7,0,7,1,0,22,76,2010,Silver medal
19015,Linas Klimavičius,LTU,Lithuania,7,7,0,7,1,0,22,76,2010,Silver medal
17778,Tham Ying Hong,MAS,Malaysia,7,7,1,7,0,0,22,76,2010,Silver medal
19461,Daniel Perales Anaya,MEX,Mexico,7,7,1,7,0,0,22,76,2010,Silver medal
18688,Malcolm Granville,NZL,New Zealand,7,7,0,7,1,0,22,76,2010,Silver medal
19696,Sung Gi Park,KOR,Republic of Korea,7,7,1,7,0,0,22,76,2010,Silver medal
19699,Joon-Hyeok Yim,KOR,Republic of Korea,7,7,1,7,0,0,22,76,2010,Silver medal
18990,Andrei Ivanov,MDA,Republic of Moldova,7,7,0,7,1,0,22,76,2010,Silver medal
18559,Mihajlo Cekić,SRB,Serbia,7,7,0,7,1,0,22,76,2010,Silver medal
15803,Dušan Milijančević,SRB,Serbia,7,7,0,7,1,0,22,76,2010,Silver medal
19611,Jie Jun Ang,SGP,Singapore,7,7,0,7,1,0,22,76,2010,Silver medal
18627,Jeck Lim,SGP,Singapore,7,7,0,7,1,0,22,76,2010,Silver medal
18699,Yi-Chan Wu,TWN,Taiwan,7,7,1,7,0,0,22,76,2010,Silver medal
18762,Pakawut Jiradilok,THA,Thailand,7,7,1,7,0,0,22,76,2010,Silver medal
19400,Nathan Brown,UNK,United Kingdom,7,0,1,7,7,0,22,76,2010,Silver medal
19484,Nguyễn Kiều Hiếu,VNM,Vietnam,7,7,1,7,0,0,22,76,2010,Silver medal
19765,Kanan Malikov,AZE,Azerbaijan,7,7,0,7,0,0,21,106,2010,Silver medal
19766,Elshad Mustafayev,AZE,Azerbaijan,7,7,0,7,0,0,21,106,2010,Silver medal
18643,Altun Shukurlu,AZE,Azerbaijan,6,7,0,7,1,0,21,106,2010,Silver medal
19781,Uladzislau Stazhynski,BLR,Belarus,7,7,0,7,0,0,21,106,2010,Silver medal
18756,Matheus Secco Torres da Silva,BRA,Brazil,7,7,0,7,0,0,21,106,2010,Silver medal
18927,Victor Valov,BGR,Bulgaria,6,7,0,7,1,0,21,106,2010,Silver medal
17876,Chen Sun,CAN,Canada,5,7,2,7,0,0,21,106,2010,Silver medal
19628,Matija Bucić,HRV,Croatia,7,1,0,7,6,0,21,106,2010,Silver medal
17892,Lasha Peradze,GEO,Georgia,7,7,0,7,0,0,21,106,2010,Silver medal
18749,Jens Reinhold,GER,Germany,7,7,0,7,0,0,21,106,2010,Silver medal
18874,Fotis Logothetis,HEL,Greece,7,7,0,7,0,0,21,106,2010,Silver medal
18877,Evangelos Taratoris,HEL,Greece,7,7,0,7,0,0,21,106,2010,Silver medal
19369,Ka Yu Tam,HKG,Hong Kong,7,0,0,7,7,0,21,106,2010,Silver medal
19743,Attila Dankovics,HUN,Hungary,7,0,0,7,7,0,21,106,2010,Silver medal
19750,Ahmad Zaky,IDN,Indonesia,7,7,0,7,0,0,21,106,2010,Silver medal
19673,Masoud Shafaei,IRN,Islamic Republic of Iran,7,7,0,7,0,0,21,106,2010,Silver medal
18040,Ohad Nir,ISR,Israel,7,7,0,7,0,0,21,106,2010,Silver medal
19176,Isaac Jean Eliel Konan,CIV,Ivory Coast,7,7,0,7,0,0,21,106,2010,Silver medal
19245,Genki Simizu,JPN,Japan,6,1,0,7,0,7,21,106,2010,Silver medal
19414,Medet Zhanbolatuly,KAZ,Kazakhstan,7,7,0,7,0,0,21,106,2010,Silver medal
17481,Tom Yan,NZL,New Zealand,7,7,0,7,0,0,21,106,2010,Silver medal
18605,Raúl Arturo Chávez Sarmiento,PER,Peru,7,7,0,7,0,0,21,106,2010,Silver medal
19523,Jesús Alberto Figueroa Curo,PER,Peru,7,7,0,7,0,0,21,106,2010,Silver medal
19517,Alejandro Omar Loyola Bartra,PER,Peru,7,7,0,7,0,0,21,106,2010,Silver medal
18577,Carmela Antoinette Sio Lao,PHI,Philippines,7,7,0,7,0,0,21,106,2010,Silver medal
19255,Filip Borowiec,POL,Poland,7,7,0,7,0,0,21,106,2010,Silver medal
19411,Fedor Ivlev,RUS,Russian Federation,7,7,0,7,0,0,21,106,2010,Silver medal
19612,Yan Sheng Ang,SGP,Singapore,7,7,0,7,0,0,21,106,2010,Silver medal
19547,Chih-Yang Hsia,TWN,Taiwan,7,7,0,7,0,0,21,106,2010,Silver medal
17967,Olimjon Pirahmad,TJK,Tajikistan,7,7,0,7,0,0,21,106,2010,Silver medal
17990,Kerry Shastri Singh,TTO,Trinidad and Tobago,6,7,0,7,1,0,21,106,2010,Silver medal
18939,Amine Marrakchi,TUN,Tunisia,7,7,0,7,0,0,21,106,2010,Silver medal
18354,Ufuk Kanat,TUR,Turkey,7,7,0,7,0,0,21,106,2010,Silver medal
19317,Polatkan Polat,TUR,Turkey,7,7,0,7,0,0,21,106,2010,Silver medal
19262,Hikmet Yıldız,TUR,Turkey,6,7,1,7,0,0,21,106,2010,Silver medal
19028,Agageldi Samedov,TKM,Turkmenistan,7,7,0,7,0,0,21,106,2010,Silver medal
19454,Maksym Chornyy,UKR,Ukraine,7,7,0,7,0,0,21,106,2010,Silver medal
19455,Tymur Khrushchov,UKR,Ukraine,7,7,0,7,0,0,21,106,2010,Silver medal
19188,Jafar Abdurahimov,UZB,Uzbekistan,7,7,0,7,0,0,21,106,2010,Silver medal
18331,Ibrokhimbek Akramov,UZB,Uzbekistan,7,7,0,7,0,0,21,106,2010,Silver medal
19187,Zarif Ibragimov,UZB,Uzbekistan,7,7,0,7,0,0,21,106,2010,Silver medal
19186,Umidakhon Juraeva,UZB,Uzbekistan,7,7,0,7,0,0,21,106,2010,Silver medal
19487,Vũ Đình Long,VNM,Vietnam,7,7,0,7,0,0,21,106,2010,Silver medal
19485,Trần Thái Hưng,VNM,Vietnam,7,7,0,7,0,0,21,106,2010,Silver medal
19483,Phạm Việt Cường,VNM,Vietnam,7,7,0,7,0,0,21,106,2010,Silver medal
19804,Sebastián Prillo,ARG,Argentina,6,7,0,7,0,0,20,151,2010,Bronze medal
18644,Emil Jafarli,AZE,Azerbaijan,6,7,0,7,0,0,20,151,2010,Bronze medal
15411,Tarik Adnan Moon,BGD,Bangladesh,6,7,0,7,0,0,20,151,2010,Bronze medal
19390,Gustavo Lisbôa Empinotti,BRA,Brazil,7,6,0,7,0,0,20,151,2010,Bronze medal
18334,Ka Kin Kenneth Hung,HKG,Hong Kong,5,7,1,7,0,0,20,151,2010,Bronze medal
19747,Tobi Moektijono,IDN,Indonesia,7,0,1,7,5,0,20,151,2010,Bronze medal
19674,Saeed Tayyebi,IRN,Islamic Republic of Iran,5,7,1,7,0,0,20,151,2010,Bronze medal
18744,Normunds Vilciņš,LVA,Latvia,7,0,0,7,6,0,20,151,2010,Bronze medal
19014,Greta Kuprijanovaitė,LTU,Lithuania,4,7,2,7,0,0,20,151,2010,Bronze medal
19465,Irving Daniel Calderón Camacho,MEX,Mexico,6,7,0,7,0,0,20,151,2010,Bronze medal
17834,Nipuna Randunu Samarasekara,LKA,Sri Lanka,6,5,0,7,2,0,20,151,2010,Bronze medal
19261,Mehmet Sönmez,TUR,Turkey,6,7,0,7,0,0,20,151,2010,Bronze medal
19331,Ozan Yıldız,TUR,Turkey,7,1,5,7,0,0,20,151,2010,Bronze medal
19401,Andrew Carlotti,UNK,United Kingdom,7,0,0,7,0,6,20,151,2010,Bronze medal
18329,Azizkhon Nazarov,UZB,Uzbekistan,6,7,0,7,0,0,20,151,2010,Bronze medal
19486,Nguyễn Minh Hiếu,VNM,Vietnam,6,7,0,7,0,0,20,151,2010,Bronze medal
18778,Sergey Dovgal,BLR,Belarus,4,7,0,7,1,0,19,167,2010,Bronze medal
19729,Yuqi Zhu,CAN,Canada,7,3,1,7,1,0,19,167,2010,Bronze medal
19794,Giga Gumberidze,GEO,Georgia,5,7,0,7,0,0,19,167,2010,Bronze medal
19431,Michael Schubert,GER,Germany,4,2,1,7,0,5,19,167,2010,Bronze medal
19721,Andrea Bianchi,ITA,Italy,7,4,0,7,1,0,19,167,2010,Bronze medal
18871,Ander Lamaison,ESP,Spain,7,0,2,7,0,3,19,167,2010,Bronze medal
18718,Pascal Su,SUI,Switzerland,4,0,0,7,7,1,19,167,2010,Bronze medal
19691,Grgur Valentić,HRV,Croatia,7,0,4,7,0,0,18,174,2010,Bronze medal
15484,Christos Anastassiades,CYP,Cyprus,4,7,0,7,0,0,18,174,2010,Bronze medal
18379,David Klaška,CZE,Czech Republic,7,1,0,3,7,0,18,174,2010,Bronze medal
19419,Miroslav Olšák,CZE,Czech Republic,7,2,0,2,7,0,18,174,2010,Bronze medal
19744,Stefanus Lie,IDN,Indonesia,7,3,0,7,1,0,18,174,2010,Bronze medal
19017,Rom Dudkiewicz,ISR,Israel,7,1,1,3,6,0,18,174,2010,Bronze medal
19726,Federico Glaudo,ITA,Italy,7,1,0,7,3,0,18,174,2010,Bronze medal
19350,Iveel Tsogsuren,MNG,Mongolia,0,5,0,7,6,0,18,174,2010,Bronze medal
19524,Josué Benjamín García Piscoya,PER,Peru,4,7,0,7,0,0,18,174,2010,Bronze medal
19381,Wael Alsaeed,SAU,Saudi Arabia,7,3,0,7,1,0,18,174,2010,Bronze medal
18722,Jürg Bachmann,SUI,Switzerland,3,1,0,7,7,0,18,174,2010,Bronze medal
18720,Clemens Pohle,SUI,Switzerland,7,4,0,7,0,0,18,174,2010,Bronze medal
19798,Rovshen Hajyyev,TKM,Turkmenistan,4,7,0,7,0,0,18,174,2010,Bronze medal
19778,Siarhei Finski,BLR,Belarus,7,1,2,7,0,0,17,187,2010,Bronze medal
19780,Aliaksandr Kazlou,BLR,Belarus,7,7,0,3,0,0,17,187,2010,Bronze medal
19707,Rijad Skrobo,BIH,Bosnia and Herzegovina,5,7,0,5,0,0,17,187,2010,Bronze medal
19784,Juan Camilo Azuero Mutis,COL,Colombia,7,7,0,3,0,0,17,187,2010,Bronze medal
17893,Tsotne Tabidze,GEO,Georgia,7,7,0,3,0,0,17,187,2010,Bronze medal
19505,Simon Buchholz,GER,Germany,7,1,1,7,1,0,17,187,2010,Bronze medal
19714,Satyaki Mukherjee,IND,India,3,7,0,7,0,0,17,187,2010,Bronze medal
18832,Raja Oktovin Parhasian Damanik,IDN,Indonesia,7,3,0,7,0,0,17,187,2010,Bronze medal
19773,Elena Dulskytė,LTU,Lithuania,4,6,0,7,0,0,17,187,2010,Bronze medal
19036,Harm Campmans,NLD,Netherlands,7,2,0,7,1,0,17,187,2010,Bronze medal
18706,Tudor Pădurariu,ROU,Romania,6,1,1,7,0,2,17,187,2010,Bronze medal
18771,Luke Betts,UNK,United Kingdom,7,1,1,7,1,0,17,187,2010,Bronze medal
18978,Ariel Zylber,ARG,Argentina,7,1,1,7,0,0,16,199,2010,Bronze medal
19475,Armen Vardanyan,ARM,Armenia,7,1,0,7,1,0,16,199,2010,Bronze medal
18646,Nikolaj Kammersgaard,DEN,Denmark,7,0,0,7,2,0,16,199,2010,Bronze medal
19529,Matthew Fitch,FRA,France,7,7,0,0,2,0,16,199,2010,Bronze medal
19672,Sina Rezaie,IRN,Islamic Republic of Iran,2,7,0,7,0,0,16,199,2010,Bronze medal
19509,How Si Wei,MAS,Malaysia,7,2,0,7,0,0,16,199,2010,Bronze medal
18681,Flavio Hernández González,MEX,Mexico,7,2,0,7,0,0,16,199,2010,Bronze medal
19462,Diego Alonso Roque Montoya,MEX,Mexico,7,0,0,7,2,0,16,199,2010,Bronze medal
19347,Luvsanbyamba Buyankhuu,MNG,Mongolia,4,5,0,7,0,0,16,199,2010,Bronze medal
19555,Guus Berkelmans,NLD,Netherlands,7,0,0,7,1,1,16,199,2010,Bronze medal
19039,David Kok,NLD,Netherlands,7,0,0,7,2,0,16,199,2010,Bronze medal
19560,Merlijn Staps,NLD,Netherlands,7,1,0,7,1,0,16,199,2010,Bronze medal
18692,Stephen Mackereth,NZL,New Zealand,7,2,0,7,0,0,16,199,2010,Bronze medal
19290,Sicong Zhang,NZL,New Zealand,7,1,0,7,1,0,16,199,2010,Bronze medal
19289,Robert Zhang,NZL,New Zealand,7,1,0,7,1,0,16,199,2010,Bronze medal
18470,Antonio Fan,PAN,Panama,7,2,0,7,0,0,16,199,2010,Bronze medal
19434,Edwin Hernandez,PAN,Panama,7,1,1,7,0,0,16,199,2010,Bronze medal
19259,Michał Zając,POL,Poland,7,0,1,7,1,0,16,199,2010,Bronze medal
18728,Ricardo Correia Moreira,POR,Portugal,7,0,0,7,2,0,16,199,2010,Bronze medal
15674,Iulian Gramaţki,MDA,Republic of Moldova,2,0,0,7,7,0,16,199,2010,Bronze medal
19426,Rade Špegar,SRB,Serbia,7,2,0,7,0,0,16,199,2010,Bronze medal
19618,Gabriel Ying Lin Wong,SGP,Singapore,7,2,0,6,1,0,16,199,2010,Bronze medal
19222,Ladislav Bačo,SVK,Slovakia,7,2,0,7,0,0,16,199,2010,Bronze medal
18673,Sean Wentzel,SAF,South Africa,2,0,0,7,0,7,16,199,2010,Bronze medal
19503,Xavier Fernández-Real,ESP,Spain,6,0,0,3,7,0,16,199,2010,Bronze medal
19797,Serdar Atayev,TKM,Turkmenistan,7,2,0,7,0,0,16,199,2010,Bronze medal
19469,Darya Tyeplova,UKR,Ukraine,7,2,0,7,0,0,16,199,2010,Bronze medal
19207,Timothy Large,AUS,Australia,7,1,0,7,0,0,15,226,2010,Bronze medal
19418,Christian Lindorfer,AUT,Austria,7,0,0,7,1,0,15,226,2010,Bronze medal
18645,Subhan Rustamli,AZE,Azerbaijan,1,7,0,7,0,0,15,226,2010,Bronze medal
18889,Admir Beširević,BIH,Bosnia and Herzegovina,7,0,0,7,1,0,15,226,2010,Bronze medal
19661,Kubrat Danailov,BGR,Bulgaria,7,0,0,7,1,0,15,226,2010,Bronze medal
19662,Yoan Delchev,BGR,Bulgaria,7,0,0,7,1,0,15,226,2010,Bronze medal
18924,Zhivko Zhechev,BGR,Bulgaria,7,1,0,7,0,0,15,226,2010,Bronze medal
19624,Zhuo Qun (Alex) Song,CAN,Canada,5,1,0,7,2,0,15,226,2010,Bronze medal
18864,Angela Maria Castañeda Oviedo,COL,Colombia,5,1,0,7,2,0,15,226,2010,Bronze medal
19785,Carlos Andres Diaz Carrillo,COL,Colombia,7,1,0,7,0,0,15,226,2010,Bronze medal
19522,Anthony Santiago Chaves Aguilar,CRI,Costa Rica,7,1,0,7,0,0,15,226,2010,Bronze medal
18308,Borna Cicvarić,HRV,Croatia,7,1,0,7,0,0,15,226,2010,Bronze medal
19464,Marin Petković,HRV,Croatia,7,1,0,7,0,0,15,226,2010,Bronze medal
19365,Anders Eller Thomsen,DEN,Denmark,7,1,0,0,7,0,15,226,2010,Bronze medal
17815,Miguel Ordóñez,ECU,Ecuador,7,1,0,7,0,0,15,226,2010,Bronze medal
18650,Aleksis Koski,FIN,Finland,7,1,0,7,0,0,15,226,2010,Bronze medal
19370,Hok Pan Yip,HKG,Hong Kong,7,1,0,7,0,0,15,226,2010,Bronze medal
18343,Tak Hei Yu,HKG,Hong Kong,7,0,0,7,1,0,15,226,2010,Bronze medal
19741,Bertalan Bodor,HUN,Hungary,7,0,0,7,1,0,15,226,2010,Bronze medal
19742,Johan Gunardi,IDN,Indonesia,7,1,0,7,0,0,15,226,2010,Bronze medal
18524,Susarbek Baibaev,KGZ,Kyrgyzstan,1,7,0,7,0,0,15,226,2010,Bronze medal
17601,Pēteris Eriņš,LVA,Latvia,7,1,0,7,0,0,15,226,2010,Bronze medal
19004,Paulius Kantautas,LTU,Lithuania,7,0,0,7,1,0,15,226,2010,Bronze medal
19466,José Luis Miranda Olvera,MEX,Mexico,7,0,0,7,1,0,15,226,2010,Bronze medal
19585,Salim Tayou,MAR,Morocco,7,1,0,7,0,0,15,226,2010,Bronze medal
19557,Madelon de Kemp,NLD,Netherlands,7,0,0,7,1,0,15,226,2010,Bronze medal
19287,Yuan (Edward) Wang,NZL,New Zealand,6,0,0,7,2,0,15,226,2010,Bronze medal
18736,Puis Aje Onah,NGA,Nigeria,7,0,0,7,1,0,15,226,2010,Bronze medal
17968,Alexandru Grigoroi,MDA,Republic of Moldova,7,1,0,7,0,0,15,226,2010,Bronze medal
15676,Andrei Iliaşenco,MDA,Republic of Moldova,7,1,0,7,0,0,15,226,2010,Bronze medal
18023,Filip Andrei Chindea,ROU,Romania,7,1,0,7,0,0,15,226,2010,Bronze medal
19373,Abdullah Alsaeed,SAU,Saudi Arabia,7,1,0,7,0,0,15,226,2010,Bronze medal
19440,Stevan Gajović,SRB,Serbia,7,1,0,7,0,0,15,226,2010,Bronze medal
18622,Michal Hagara,SVK,Slovakia,7,0,0,7,1,0,15,226,2010,Bronze medal
17556,Matej Aleksandrov,SVN,Slovenia,7,1,0,7,0,0,15,226,2010,Bronze medal
19479,Filip Kozarski,SVN,Slovenia,7,1,0,7,0,0,15,226,2010,Bronze medal
18676,Greg Jackson,SAF,South Africa,7,0,0,7,1,0,15,226,2010,Bronze medal
19545,Yu-An Chen,TWN,Taiwan,7,1,0,7,0,0,15,226,2010,Bronze medal
19468,Tetyana Lavynska,UKR,Ukraine,7,1,0,7,0,0,15,226,2010,Bronze medal
19470,Vyacheslav Zhenylenko,UKR,Ukraine,6,1,0,7,1,0,15,226,2010,Bronze medal
19472,Aleksandr Chatrchyan,ARM,Armenia,7,0,0,7,0,0,14,266,2010,Honourable mention
19210,David Vasak,AUS,Australia,6,0,0,7,1,0,14,266,2010,Honourable mention
19427,Daniel Perz,AUT,Austria,7,0,0,7,0,0,14,266,2010,Honourable mention
19428,Roland Prohaska,AUT,Austria,7,0,0,7,0,0,14,266,2010,Honourable mention
19779,Aliaksei Ivanin,BLR,Belarus,7,0,0,7,0,0,14,266,2010,Honourable mention
19553,Stijn Cambie,BEL,Belgium,7,1,0,0,6,0,14,266,2010,Honourable mention
19813,Antoine Dujardin,BEL,Belgium,7,0,0,7,0,0,14,266,2010,Honourable mention
18615,Mina Ferizbegović,BIH,Bosnia and Herzegovina,6,0,0,7,1,0,14,266,2010,Honourable mention
19377,Deborah Barbosa Alves,BRA,Brazil,7,0,0,7,0,0,14,266,2010,Honourable mention
19193,Bunthan Iea,KHM,Cambodia,7,0,0,7,0,0,14,266,2010,Honourable mention
19521,Jonathan Valverde Lizano,CRI,Costa Rica,7,0,0,7,0,0,14,266,2010,Honourable mention
19413,Radek Marciňa,CZE,Czech Republic,7,0,0,7,0,0,14,266,2010,Honourable mention
19421,Jáchym Sýkora,CZE,Czech Republic,7,0,0,7,0,0,14,266,2010,Honourable mention
19422,Tomáš Zeman,CZE,Czech Republic,7,0,0,7,0,0,14,266,2010,Honourable mention
15520,Rauno Siinmaa,EST,Estonia,7,0,0,7,0,0,14,266,2010,Honourable mention
18824,Sergio Véga,FRA,France,6,0,0,7,1,0,14,266,2010,Honourable mention
19495,Zacharias Tsampasidis,HEL,Greece,7,0,0,7,0,0,14,266,2010,Honourable mention
19497,Georgios Vlachos,HEL,Greece,7,0,0,7,0,0,14,266,2010,Honourable mention
19712,Anand Degwekar,IND,India,7,0,0,7,0,0,14,266,2010,Honourable mention
18834,Ronald Widjojo,IDN,Indonesia,7,0,0,7,0,0,14,266,2010,Honourable mention
19016,Inbar Klang,ISR,Israel,7,0,0,7,0,0,14,266,2010,Honourable mention
19452,Konstantin Zabarnyi,ISR,Israel,7,0,0,7,0,0,14,266,2010,Honourable mention
19165,Allassane Salamy Badélé,CIV,Ivory Coast,5,2,0,7,0,0,14,266,2010,Honourable mention
19244,Naoto Kura,JPN,Japan,7,0,0,7,0,0,14,266,2010,Honourable mention
19385,Azamat Duysenbaev,KAZ,Kazakhstan,7,0,0,7,0,0,14,266,2010,Honourable mention
17674,Philippe Schram,LUX,Luxembourg,7,0,0,7,0,0,14,266,2010,Honourable mention
17316,Joshua Lim Kai Tsen,MAS,Malaysia,7,0,0,7,0,0,14,266,2010,Honourable mention
19559,Daniël Kroes,NLD,Netherlands,7,0,0,7,0,0,14,266,2010,Honourable mention
18966,Karl Erik Holter,NOR,Norway,7,0,0,7,0,0,14,266,2010,Honourable mention
18498,Waqar Ali Syed,PAK,Pakistan,7,0,0,7,0,0,14,266,2010,Honourable mention
19518,Gianmarco Jaime Gutierrez Taipe,PER,Peru,7,0,0,7,0,0,14,266,2010,Honourable mention
19634,Henry Jefferson Co Morco,PHI,Philippines,7,0,0,7,0,0,14,266,2010,Honourable mention
18499,Damian Orlef,POL,Poland,7,0,0,7,0,0,14,266,2010,Honourable mention
19825,João Miguel Magalhães Dos Santos,POR,Portugal,7,0,0,7,0,0,14,266,2010,Honourable mention
19341,Miguel Martins Dos Santos,POR,Portugal,7,0,0,7,0,0,14,266,2010,Honourable mention
19771,João Pedro Martins Dos Santos,POR,Portugal,7,0,0,7,0,0,14,266,2010,Honourable mention
19438,Cristian Cerneanu,MDA,Republic of Moldova,7,0,0,7,0,0,14,266,2010,Honourable mention
19678,Cosmin Pohoaţă,ROU,Romania,6,1,0,7,0,0,14,266,2010,Honourable mention
18472,Matjaž Leonardis,SVN,Slovenia,6,1,0,7,0,0,14,266,2010,Honourable mention
19482,Tomaž Stepišnik Perdih,SVN,Slovenia,7,0,0,7,0,0,14,266,2010,Honourable mention
17832,Nuwan Chamara Pallewela,LKA,Sri Lanka,7,0,0,7,0,0,14,266,2010,Honourable mention
19397,Simon Lindholm,SWE,Sweden,7,0,0,0,7,0,14,266,2010,Honourable mention
19651,Lukas Brun,SUI,Switzerland,6,0,0,7,1,0,14,266,2010,Honourable mention
18519,Stefan Stojchevski,MKD,The former Yugoslav Republic of Macedonia,4,2,0,7,1,0,14,266,2010,Honourable mention
19402,Richard Freeland,UNK,United Kingdom,7,0,0,7,0,0,14,266,2010,Honourable mention
19404,Aled Walker,UNK,United Kingdom,7,0,0,7,0,0,14,266,2010,Honourable mention
15892,Carmela Acevedo,VEN,Venezuela,5,1,0,7,1,0,14,266,2010,Honourable mention
19808,Carolina Gonzalez,ARG,Argentina,6,0,0,7,0,0,13,313,2010,Honourable mention
19474,Artyom Kosyan,ARM,Armenia,4,1,0,7,1,0,13,313,2010,Honourable mention
17609,Haque Muhammad Ishfaq,BGD,Bangladesh,6,0,0,7,0,0,13,313,2010,Honourable mention
18710,Adnan Ademović,BIH,Bosnia and Herzegovina,6,0,0,7,0,0,13,313,2010,Honourable mention
18616,Ratko Darda,BIH,Bosnia and Herzegovina,5,0,0,7,1,0,13,313,2010,Honourable mention
19782,David Mauricio Arcila Pardo,COL,Colombia,5,1,0,7,0,0,13,313,2010,Honourable mention
9185,Michael Anastos,CYP,Cyprus,4,1,0,7,1,0,13,313,2010,Honourable mention
19739,Panayiota Katsamba,CYP,Cyprus,4,2,0,7,0,0,13,313,2010,Honourable mention
17819,Xavier Soriano,ECU,Ecuador,4,2,0,7,0,0,13,313,2010,Honourable mention
19593,Ants Remm,EST,Estonia,6,0,0,0,7,0,13,313,2010,Honourable mention
19388,Konstantinos Brazitikos,HEL,Greece,5,0,0,7,1,0,13,313,2010,Honourable mention
19710,Ronno Das,IND,India,7,0,0,6,0,0,13,313,2010,Honourable mention
19463,Manuel Enrique Dosal Bustillos,MEX,Mexico,6,0,0,7,0,0,13,313,2010,Honourable mention
19348,Zulsar Batmunkh,MNG,Mongolia,4,2,0,7,0,0,13,313,2010,Honourable mention
19582,Omar El Housni,MAR,Morocco,6,0,0,7,0,0,13,313,2010,Honourable mention
17657,Ariel Schvartzman Cohenca,PAR,Paraguay,5,1,0,7,0,0,13,313,2010,Honourable mention
19613,Vincent Brian Arifin Tjeng,SGP,Singapore,7,3,0,3,0,0,13,313,2010,Honourable mention
18618,Martin Bachratý,SVK,Slovakia,7,3,0,3,0,0,13,313,2010,Honourable mention
18639,Nik Jazbinšek,SVN,Slovenia,6,0,0,7,0,0,13,313,2010,Honourable mention
19504,Pablo Boixeda,ESP,Spain,7,0,0,5,1,0,13,313,2010,Honourable mention
19819,Isuru Dilanka Fernando,LKA,Sri Lanka,6,0,0,7,0,0,13,313,2010,Honourable mention
19648,Nikola Djokic,SUI,Switzerland,7,1,0,3,2,0,13,313,2010,Honourable mention
17934,Predrag Gruevski,MKD,The former Yugoslav Republic of Macedonia,6,3,0,4,0,0,13,313,2010,
19799,Kerven Durdumyradov,TKM,Turkmenistan,6,0,0,7,0,0,13,313,2010,Honourable mention
18660,Kazi Hasan Zubaer,BGD,Bangladesh,5,0,0,7,0,0,12,337,2010,Honourable mention
19346,Hanon Guy Lima Rossi,BRA,Brazil,4,1,0,7,0,0,12,337,2010,Honourable mention
19192,Pumsakheyna Chea,KHM,Cambodia,4,1,0,7,0,0,12,337,2010,Honourable mention
19627,Ognjen Stipetić,HRV,Croatia,7,0,0,4,1,0,12,337,2010,Honourable mention
